,close_high,close_left,close_left_and_high,close_right,close_right_and_high,clubName,high_centre,high_left,high_right,low_centre,low_left,low_right,player,player_id,saves
1178,0,2,0,0,0,Seattle Sounders FC,0,0,0,3,0,1,Oalex Anderson,211793,0
1179,1,5,0,3,0,Chivas USA,2,1,5,1,1,0,Jhon Kennedy Hurtado,60242,0
1180,9,11,1,8,3,Seattle Sounders FC,11,11,13,16,11,11,Osvaldo Alonso,60244,0
1181,3,13,0,9,2,San Jose Earthquakes,2,9,13,18,24,26,Sanna Nyassi,60245,0
1182,1,2,1,2,0,San Jose Earthquakes,1,1,0,4,4,0,Michael Fucito,60246,0
1183,1,4,0,2,0,Portland Timbers,1,1,2,5,5,2,Steve Zakuani,60247,0
1184,0,0,0,1,0,New York Red Bulls,0,0,0,3,0,1,Ruben Bover Izquierdo,101208,0
1185,0,0,0,0,0,Orlando City SC,0,0,1,0,0,0,Victor Pagliari Giro,170843,0
1186,0,2,0,0,0,LA Galaxy,0,0,0,0,0,0,Raul Mendiola,177979,0
1187,0,1,0,0,0,FC Dallas,0,0,0,0,0,0,Maykel Galindo,35685,0
1188,4,4,0,2,0,Chicago Fire,0,1,3,5,3,2,Bastian Schweinsteiger,15208,0
1189,0,1,0,4,0,D.C. United,1,1,0,1,0,3,Alex Caskey,113513,0
1190,3,3,0,4,0,San Jose Earthquakes,3,4,4,8,7,9,Valeri Qazaishvili,88940,0
1191,0,0,0,0,0,New England Revolution,0,0,0,0,0,0,Geoffrey Castillion,80752,0
1192,0,0,0,0,0,Montreal Impact,0,0,0,0,0,0,Jérémy Gagnon-Laparé,170868,0
1193,0,0,0,0,0,Philadelphia Union,1,1,0,0,1,1,Brian Brown,192000,0
1194,0,0,0,0,0,LA Galaxy,1,0,0,0,0,0,Pele van Anholt,101244,0
1195,0,1,0,0,1,Vancouver Whitecaps FC,0,2,1,5,7,0,Masato Kudo,109449,0
1196,0,0,0,0,0,Sporting Kansas City,0,0,0,0,0,0,Martin Steuble,52110,0
1197,0,0,0,1,0,Toronto FC,0,0,0,0,0,0,Clement Simonin,207760,0
1198,17,20,5,28,2,Orlando City SC,16,26,13,59,54,54,Dominic Dwyer,60318,0
1199,0,3,0,2,0,Chicago Fire,0,1,0,1,4,0,Cristian Nazarit,97183,0
1200,0,0,0,0,0,Houston Dynamo,0,0,0,0,0,0,Charlie Ward,154528,0
1201,4,4,0,3,0,Vancouver Whitecaps FC,1,6,5,7,8,12,Robert Earnshaw,3227,0
1202,1,2,0,0,0,Toronto FC,0,0,0,1,0,0,Molham Babouli,224168,0
1203,0,4,0,2,0,D.C. United,0,1,3,2,1,2,Santino Quaranta,15279,0
1204,2,6,1,11,0,Sporting Kansas City,4,8,3,17,10,16,Justin Mapp,15281,0
1205,5,12,1,10,3,LA Galaxy,4,10,9,12,7,8,Edson Buddle,15285,0
1206,0,0,0,1,0,San Jose Earthquakes,0,0,1,0,0,0,Pablo Pintos,76728,0
1207,0,0,0,3,0,LA Galaxy,0,1,0,2,0,1,Bradley Diallo,104948,0
1208,0,0,0,0,0,Houston Dynamo,0,0,0,0,1,0,Adam Lundqvist,170945,0
1209,0,0,0,0,0,Philadelphia Union,0,0,0,0,0,0,Andre Blake,163906,0
1210,0,0,0,1,0,Chicago Fire,0,1,0,0,0,0,Josip Mikulic,68550,0
1211,5,5,3,4,1,FC Dallas,5,11,12,14,13,9,Eric Hassli,11207,0
1212,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,Nick Rimando,15310,0
1213,7,14,1,18,2,Seattle Sounders FC,18,18,32,38,24,29,Lamar Neagle,68571,0
1214,2,3,0,1,0,Montreal Impact,1,1,2,3,1,6,Daniele Paponi,27617,0
1215,0,0,0,0,0,Portland Timbers,0,1,0,0,1,2,Bill Poni Tuiloma,175077,0
1216,0,2,0,0,0,Toronto FC,0,3,4,2,0,2,Darren O'Dea,19432,0
1217,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,Tim Howard,15337,0
1218,8,17,5,14,2,Sporting Kansas City,8,29,11,28,16,34,Brad Davis,15338,0
1219,1,3,0,3,0,Real Salt Lake,2,1,2,3,3,5,Andy Williams,15340,0
1220,0,0,0,0,0,Atlanta United FC,0,0,0,0,0,0,Andrew Carleton,220142,0
1221,0,1,0,0,0,LA Galaxy,0,0,2,0,0,1,Mika Väyrynen,10067,0
1222,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,Freddy Hall,101366,0
1223,0,0,0,0,0,Montreal Impact,1,0,0,0,0,0,Rudy Camacho,89080,0
1224,0,5,0,6,0,San Jose Earthquakes,1,2,3,4,5,5,Rafael Baca,101369,0
1225,2,2,0,2,0,Montreal Impact,2,3,2,1,1,0,Matteo Ferrari,7166,0
1226,0,0,0,0,0,Orlando City SC,0,0,0,0,0,0,Earl Edwards Jr.,130049,0
1227,0,6,2,3,0,FC Dallas,2,2,7,6,3,7,Ryan Hollingshead,130056,0
1228,1,2,0,1,0,D.C. United,0,2,3,5,3,5,Paul Arriola,166921,0
1229,1,2,0,1,0,New England Revolution,1,3,3,5,3,4,Blake Brettschneider,95440,0
1230,0,0,0,0,0,D.C. United,1,0,0,0,0,0,Christopher Durkin,211988,0
1231,1,5,0,1,0,D.C. United,0,4,5,1,3,4,Alain Rochat,27676,0
1232,2,1,0,1,0,Orlando City SC,1,1,2,2,1,0,Scott Sutter,27678,0
1233,0,0,0,0,0,Orlando City SC,0,0,0,0,0,0,Cameron Lindley,244768,0
1234,0,0,0,0,0,Los Angeles Football Club,0,0,0,0,0,0,Shaft Brewer,424995,0
1235,0,0,0,1,0,Minnesota United FC,0,0,0,1,0,2,Bashkim Kadrii,85028,0
1236,0,0,0,1,0,Philadelphia Union,0,1,1,4,2,0,Jay Simpson,39976,0
1237,0,0,0,0,0,Sporting Kansas City,0,0,2,0,0,0,Jaylin Lindsey,220205,0
1238,0,2,0,0,0,Orlando City SC,0,0,1,0,0,0,Tony Rocha,212020,0
1239,0,0,0,0,0,Sporting Kansas City,0,0,0,0,0,0,Graham Smith,200190,0
1240,1,2,0,0,0,San Jose Earthquakes,0,1,3,2,2,0,Jean-Baptiste Pierazzi,44090,0
1241,0,0,0,0,0,Columbus Crew SC,0,0,0,0,0,0,Emil Larsen,85052,0
1242,0,2,1,2,0,Seattle Sounders FC,1,1,2,4,2,9,Joevin Jones,111114,0
1243,1,1,0,1,0,Real Salt Lake,1,4,0,0,2,1,Demar Phillips,47627,0
1244,1,2,1,0,0,Toronto FC,1,3,4,12,8,7,Luke Moore,15428,0
1245,0,0,0,0,0,Vancouver Whitecaps FC,0,0,0,0,0,0,Stefan Marinovic,72775,0
1246,1,0,0,2,0,Sporting Kansas City,1,6,2,2,1,1,Antonio Rodríguez Dovale,76620,0
1247,0,0,0,0,0,Sporting Kansas City,0,1,0,1,1,0,Soni Mustivar,56394,0
1248,1,0,0,1,0,Vancouver Whitecaps FC,1,2,2,0,0,0,Aly Ghazal,150711,0
1249,0,0,0,0,0,Chivas USA,0,0,0,1,0,0,,97365,0
1250,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,,113755,0
1251,0,0,0,0,0,Chicago Fire,0,0,0,0,0,0,Patrick McLain,113757,0
1252,1,0,1,1,0,Real Salt Lake,0,4,1,3,3,3,Justen Glad,183390,0
1253,0,0,0,0,0,Chicago Fire,0,0,0,0,0,0,Jon Busch,15456,0
1254,0,0,0,0,0,Chivas USA,0,0,0,0,1,0,Martin Ponce,113762,0
1255,0,0,0,0,0,Chivas USA,0,0,0,0,0,0,,113767,0
1256,1,3,1,0,0,FC Dallas,0,2,5,0,3,0,Daniel Hernandez,60520,0
1257,0,0,0,0,0,Vancouver Whitecaps FC,0,0,0,0,0,0,Paolo Tornaghi,68714,0
1258,0,1,0,0,0,Seattle Sounders FC,1,1,0,3,2,0,Roger Levesque,60523,0
1259,2,1,0,2,1,Seattle Sounders FC,2,5,4,4,2,4,Zach Scott,60524,0
1260,0,1,0,1,1,Chivas USA,0,0,0,2,1,0,Carlos Bocanegra,15475,0
1261,0,1,0,1,0,New England Revolution,0,1,1,2,1,1,Darrius Barnes,60532,0
1262,0,1,1,1,0,Toronto FC,0,1,0,0,1,0,Adrian Cann,51662,0
1263,0,3,1,1,0,New York City FC,0,2,2,2,1,0,Maxine Chanot,57876,0
1264,0,0,0,0,0,Colorado Rapids,0,1,1,0,0,1,Scott Palguta,60538,0
1265,0,1,0,0,0,Chivas USA,1,0,0,0,5,2,,155498,0
1266,0,4,0,1,0,Columbus Crew SC,1,1,5,1,6,2,Chris Birchall,11390,0
1267,0,0,0,0,0,Chivas USA,0,0,0,0,0,0,Zach Thornton,15488,0
1268,4,4,1,1,0,New York Red Bulls,0,2,6,2,3,3,Connor Lade,109699,0
1269,0,0,0,0,0,Portland Timbers,0,0,0,0,0,0,Adin Brown,15499,0
1270,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,Kristoffer Reaves,244879,0
1271,4,1,1,3,1,New York City FC,1,2,5,1,4,2,Andrea Pirlo,7313,0
1272,0,1,0,1,0,Vancouver Whitecaps FC,0,1,2,0,1,1,Johnny Leveron,77850,0
1273,0,0,0,1,0,FC Dallas,0,0,0,1,1,0,Getterson Alves dos Santos,195739,0
1274,11,25,3,8,0,Real Salt Lake,11,9,22,30,29,18,Kyle Beckerman,15517,0
1275,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,Kyle Duncan,244899,0
1276,2,11,0,12,1,Colorado Rapids,7,8,6,26,18,18,Dominique Badji,202376,0
1277,0,5,1,2,0,San Jose Earthquakes,0,0,2,3,1,3,Yannick Djaló,19629,0
1278,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,,105646,0
1279,1,0,0,0,1,New York Red Bulls,1,4,2,0,3,3,Damien Perrinelle,44209,0
1280,7,12,0,6,3,D.C. United,6,14,4,20,22,17,Eddie Johnson,15540,0
1281,1,0,1,0,0,Atlanta United FC,0,0,1,2,0,1,Brandon Vázquez,218313,0
1282,7,4,0,5,0,D.C. United,8,7,7,14,9,4,Luciano Acosta,179384,0
1283,0,0,0,0,0,Sporting Kansas City,0,0,0,0,0,0,Andy Gruenebaum,41503,0
1284,1,0,0,1,0,Columbus Crew SC,1,0,1,0,1,2,Lalas Abubakar,244927,0
1285,0,0,0,0,0,New York City FC,0,0,0,0,0,0,Kwame Awuah,244929,0
1286,2,0,0,1,0,San Jose Earthquakes,2,0,0,1,1,1,Innocent Emeghara,85188,0
1287,4,6,0,6,1,D.C. United,4,7,9,13,4,8,Davy Arnaud,15560,0
1288,3,8,1,6,0,New York Red Bulls,4,6,12,9,9,12,Tim Cahill,3273,0
1289,0,1,0,0,0,New York Red Bulls,0,0,1,0,0,0,Wilman Conde,48333,0
1290,0,0,0,0,0,New York City FC,0,0,0,0,0,0,,105678,0
1291,3,12,0,11,0,Chicago Fire,6,5,8,8,12,12,Gilberto Oliveira Souza Júnior,101585,0
1292,3,15,1,13,2,Montreal Impact,7,5,14,27,30,26,Marco Di Vaio,7380,0
1293,0,1,0,0,0,D.C. United,2,0,3,1,2,5,Sainey Nyassi,48341,0
1294,0,0,0,1,0,Philadelphia Union,0,0,0,0,1,0,Chris Albright,15575,0
1295,0,0,0,0,0,Seattle Sounders FC,0,0,0,0,0,0,Troy Perkins,41508,0
1296,0,1,0,0,0,Toronto FC,1,1,2,2,0,2,Danny Califf,15578,0
1297,0,2,1,1,0,Chivas USA,1,0,2,0,0,0,Simon Elliott,15580,0
1298,3,9,0,9,1,Philadelphia Union,5,7,8,39,28,34,David Accam,126174,0
1299,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,Kevin Hartman,15583,0
1300,0,0,0,0,0,Seattle Sounders FC,0,0,1,0,0,1,Jordy Delem,165072,0
1301,1,2,1,1,0,Chivas USA,2,3,1,4,6,5,Alejandro Moreno,15586,0
1302,1,0,1,1,0,Colorado Rapids,0,2,2,4,3,1,Brian Mullan,15587,0
1303,0,0,0,0,0,D.C. United,0,0,0,0,0,0,Dane Kelly,163044,0
1304,0,0,0,0,0,New England Revolution,0,0,0,0,0,0,Matt Reis,15589,0
1305,1,5,4,8,1,New York Red Bulls,2,17,5,23,9,11,Carlos Rivas,175337,0
1306,0,0,0,0,1,Chivas USA,0,0,0,0,1,0,Peter Vagenas,15596,0
1307,0,0,0,0,0,Philadelphia Union,0,0,1,0,0,0,Matt Kassel,93423,0
1308,0,0,0,0,0,Vancouver Whitecaps FC,0,0,0,0,0,0,Joe Cannon,15600,0
1309,1,0,0,0,0,Chivas USA,0,0,2,0,0,0,Jimmy Conrad,15601,0
1310,0,0,0,0,0,Toronto FC,0,0,0,0,1,0,Mitchell Taintor,163058,0
1311,0,0,0,0,0,Los Angeles Football Club,0,0,0,0,1,0,Tristan Blackmon,423123,0
1312,0,0,0,0,0,Chicago Fire,0,0,0,0,0,0,Jon Conway,15605,0
1313,0,3,0,4,1,San Jose Earthquakes,2,11,1,4,2,3,Ramiro Corrales,15608,0
1314,0,1,0,0,0,Chicago Fire,0,2,1,0,0,0,Brandt Bronico,244988,0
1315,1,3,1,1,0,Montreal Impact,3,2,2,2,4,4,Raheem Edwards,228605,0
1316,0,0,0,0,0,Houston Dynamo,0,0,0,0,0,0,Eric Bird,126206,0
1317,0,0,0,0,0,Houston Dynamo,0,0,0,0,0,0,Eddie Robinson,15615,0
1318,0,0,0,1,0,Philadelphia Union,0,1,1,2,1,0,Kenneth Tribbett,163074,0
1319,0,0,0,0,0,New York Red Bulls,0,3,1,5,1,2,Florian Valot,240899,0
1320,1,3,0,5,1,Atlanta United FC,2,4,2,4,6,6,Julian Gressel,244997,0
1321,1,1,0,1,1,Columbus Crew SC,0,0,1,1,2,2,Niko Hansen,244998,0
1322,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,Walker Hume,244999,0
1323,0,0,0,0,0,San Jose Earthquakes,0,0,0,0,0,0,Lindo Mfeka,245003,0
1324,0,0,0,2,0,Vancouver Whitecaps FC,0,1,0,0,0,0,Jakob Nerwinski,245005,0
1325,1,0,0,0,0,San Jose Earthquakes,0,0,0,0,0,0,Christopher Wehan,245009,0
1326,0,0,0,0,0,Chivas USA,0,0,0,1,0,0,Carlo Franco Chueco del Rio,113939,0
1327,0,1,0,0,1,Philadelphia Union,0,0,1,1,1,0,Jack Elliott,245012,0
1328,0,0,1,0,0,Toronto FC,1,1,0,0,1,2,Mikael Yourassowsky,81173,0
1329,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,,163095,0
1330,0,0,0,0,0,Philadelphia Union,0,1,0,0,0,0,Walter Restrepo,163096,0
1331,0,1,0,0,0,Orlando City SC,0,0,0,0,0,0,Hadji Barry,220442,0
1332,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,Colin Bonner,220443,0
1333,1,4,0,2,0,Philadelphia Union,0,4,1,3,0,1,Marcus Epps,245020,0
1334,0,0,0,0,0,Portland Timbers,0,0,0,0,0,0,Neco Brett,220445,0
1335,0,0,0,1,0,Columbus Crew SC,0,0,3,1,0,1,Jeff Cunningham,11551,0
1336,1,0,0,1,1,New England Revolution,1,1,0,0,1,2,Femi Hollinger-Janzen,220450,0
1337,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,Raúl Fernández,56613,0
1338,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,Eddy Viator,44329,0
1339,0,0,0,1,0,Seattle Sounders FC,0,0,1,0,0,0,Jordan McCrary,220458,0
1340,0,1,0,0,0,FC Dallas,0,1,0,0,0,1,Reginald Cannon,245035,0
1341,1,0,0,0,0,Columbus Crew SC,0,0,1,0,1,0,Gastón Sauro,60716,0
1342,0,0,0,1,0,FC Dallas,0,0,0,0,0,0,Timo Pitter,220463,0
1343,0,0,0,0,0,Columbus Crew SC,0,0,0,0,0,0,Rodrigo Saravia,220466,0
1344,0,0,0,0,0,Minnesota United FC,0,0,0,0,0,0,Brandon Allen,127539,0
1345,2,2,0,1,0,New York City FC,0,1,2,2,2,3,Jesús Medina,167227,0
1346,0,0,0,1,0,Houston Dynamo,0,0,0,0,0,0,,87946,0
1347,9,8,1,16,4,FC Dallas,15,15,23,42,29,30,Maximiliano Urruti,97607,0
1348,4,12,1,9,2,Montreal Impact,14,12,21,26,25,26,Kenny Cooper,19785,0
1349,2,0,1,0,0,New York Red Bulls,0,0,0,0,2,0,Karl Ouimette,118091,0
1350,0,0,0,0,0,Minnesota United FC,1,0,0,2,1,0,Mason Toye,249164,0
1351,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,Brian Nielsen,52557,0
1352,0,0,0,1,1,Houston Dynamo,0,2,0,1,0,2,Luiz Henrique Camargo,103907,0
1353,8,6,2,11,0,LA Galaxy,5,13,5,12,15,22,Giovani dos Santos,40275,0
1354,0,4,1,0,0,Colorado Rapids,2,2,4,6,4,4,Caleb Folan,11607,0
1355,0,0,0,0,0,New England Revolution,0,0,0,0,0,0,Matt Turner,224068,0
1356,0,1,0,0,0,Toronto FC,0,0,0,1,0,0,Gianluca Zavarise,85337,0
1357,22,36,6,23,5,Toronto FC,14,37,32,52,65,55,Sebastian Giovinco,40283,0
1358,0,0,0,0,0,Chicago Fire,0,0,0,2,0,2,,52572,0
1359,0,0,0,0,0,Chivas USA,0,0,0,0,0,1,Chris Cortez,97632,0
1360,0,0,0,0,0,FC Dallas,0,1,0,2,0,1,Daniel Cruz,7523,0
1361,0,0,0,1,0,Montreal Impact,0,1,0,3,1,1,Issey Nakajima-Farran,52583,0
1362,0,0,0,1,0,New England Revolution,1,0,0,1,0,1,Brandon Bye,442431,0
1363,0,2,0,0,0,Los Angeles Football Club,0,1,0,6,4,3,Adama Diomande,111847,0
1364,1,5,0,2,0,Toronto FC,3,4,3,16,10,8,Danny Koevermans,7532,0
1365,1,7,0,1,0,New England Revolution,1,4,4,11,2,4,Ryan Guy,56687,0
1366,2,1,0,2,0,New England Revolution,0,1,3,7,5,2,Dimitry Imbongo Boele,105840,0
1367,2,2,0,1,0,Minnesota United FC,2,2,3,2,3,1,Ibson Barreto da Silva,19825,0
1368,2,0,0,2,0,Toronto FC,0,2,2,2,1,0,Steven Caldwell,7545,0
1369,2,5,0,2,0,Seattle Sounders FC,2,2,3,5,2,1,Tristan Bowen,60795,0
1370,0,1,0,1,0,Houston Dynamo,1,1,2,4,2,3,André Hainault,60796,0
1371,0,0,0,0,0,Portland Timbers,0,0,0,1,0,1,,93571,0
1372,0,0,0,0,1,Atlanta United FC,0,0,1,1,0,2,Romario Williams,186262,0
1373,0,0,0,0,0,Philadelphia Union,0,0,0,0,0,0,Giliano Wijnaldum,86593,0
1374,0,0,0,1,0,Real Salt Lake,0,0,0,2,0,0,Carlos Salcedo,155016,0
1375,0,0,0,0,0,Columbus Crew SC,1,1,0,2,1,0,Chad Barson,150924,0
1376,0,0,0,0,0,Colorado Rapids,0,0,1,0,0,0,Miguel Comminges,44430,0
1377,1,3,1,0,1,New York City FC,1,1,1,9,3,3,Yangel Herrera,226541,0
1378,2,6,0,5,1,Seattle Sounders FC,4,6,3,5,8,10,Shalrie Joseph,15764,0
1379,0,0,0,0,0,D.C. United,0,0,0,0,0,0,David Ousted,52629,0
1380,0,0,0,0,0,Vancouver Whitecaps FC,0,1,0,1,0,0,David Edgar,40345,0
1381,0,0,0,0,0,Montreal Impact,0,0,0,0,0,0,,191898,0
1382,2,0,0,0,0,Philadelphia Union,2,8,0,4,6,3,Freddy Adu,15771,0
1383,0,0,0,0,0,Chicago Fire,0,0,0,3,1,0,Joey Calistri,220579,0
1384,0,0,0,0,0,Chicago Fire,0,0,0,1,0,0,Drew Conner,220580,0
1385,0,0,1,0,0,Sporting Kansas City,0,0,0,0,0,0,,56742,0
1386,1,0,0,0,0,New England Revolution,1,4,4,4,2,0,Wilfried Zahibo,105713,0
1387,0,0,0,0,0,Sporting Kansas City,1,0,0,1,0,0,Luke Sassano,50172,0
1388,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,,114589,0
1389,1,0,0,2,0,Portland Timbers,0,1,0,3,0,2,José Adolfo Valencia,110000,0
1390,0,2,0,0,1,Montreal Impact,0,0,5,2,1,1,Heath Pearce,28090,0
1391,0,3,2,4,0,Philadelphia Union,4,6,13,2,7,7,Brian Carroll,28091,0
1392,3,2,0,5,1,Columbus Crew SC,6,12,8,12,13,13,Eddie Gaven,28092,0
1393,4,3,0,3,0,Houston Dynamo,5,5,5,13,6,6,Brian Ching,28093,0
1394,2,24,2,10,2,D.C. United,3,18,12,22,22,27,Chris Rolfe,28094,0
1395,1,7,3,3,1,D.C. United,4,5,8,11,11,11,Kennedy Igboananike,81347,0
1396,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,,179665,0
1397,0,2,0,2,0,LA Galaxy,1,0,1,0,0,1,Adam Cristman,41550,0
1398,0,0,0,0,0,New York City FC,0,0,0,0,0,0,Josh Saunders,56790,0
1399,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,Julio Cesar Soares De Espindola,19928,0
1400,15,16,5,22,2,Vancouver Whitecaps FC,8,20,27,32,31,25,Fredy Montero,57252,0
1401,0,0,0,0,0,Chicago Fire,0,0,0,0,0,0,Jorge Bava,53839,0
1402,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,1,Benjamin Mines,204261,0
1403,0,0,0,0,0,Columbus Crew SC,0,0,0,0,0,0,Aaron Horton,97768,0
1404,0,0,0,0,1,Toronto FC,1,1,0,1,0,0,,19946,0
1405,9,11,2,10,1,Vancouver Whitecaps FC,8,15,23,30,36,26,Felipe Martins Campanholi,56812,0
1406,1,1,0,1,0,Orlando City SC,0,5,2,4,1,1,Yoshimar Yotún,98898,0
1407,0,0,0,0,0,Vancouver Whitecaps FC,0,0,0,0,0,0,Kyle Greig,163316,0
1408,2,5,0,2,0,FC Dallas,3,8,17,9,3,1,Adam Moffat,48630,0
1409,2,8,1,7,1,Houston Dynamo,1,9,14,12,9,13,Óscar García,55209,0
1410,2,4,0,2,0,Colorado Rapids,1,0,3,1,3,4,José María Martín-Bejarano Serrano,89592,0
1411,3,6,0,4,1,Chicago Fire,4,8,16,17,10,17,Tony Tchani,82516,0
1412,1,3,0,3,0,Seattle Sounders FC,2,2,2,11,3,2,Nelson Valdez,15868,0
1413,0,0,0,1,0,Minnesota United FC,1,2,3,12,4,5,Miguel Ibarra,110596,0
1414,3,7,0,7,1,Sporting Kansas City,1,0,4,11,5,4,Khiry Shelton,200192,0
1415,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,Kip Colvey,221755,0
1416,1,2,0,2,0,Chicago Fire,1,3,8,3,3,2,Wells Thompson,41558,0
1417,2,9,0,7,0,Chicago Fire,3,2,5,22,7,11,Luis Solignac,152151,0
1418,3,5,0,5,0,Montreal Impact,0,1,4,5,4,6,Blerim Dzemaili,32269,0
1419,0,0,0,0,0,Portland Timbers,0,0,0,1,0,0,Modou Jadama,204843,0
1420,5,6,5,10,2,D.C. United,4,7,9,21,18,10,Lloyd Sam,15891,0
1421,0,0,0,1,0,Toronto FC,3,3,2,3,2,2,Jeremy Brockie,37465,0
1422,4,3,1,4,1,Philadelphia Union,0,8,0,2,4,7,Haris Medunjanin,28188,0
1423,0,0,0,0,0,Colorado Rapids,0,0,0,1,0,0,Joe Nasco,163358,0
1424,1,0,0,3,0,Seattle Sounders FC,0,1,0,4,1,3,Erik Friberg,48672,0
1425,1,0,0,1,0,D.C. United,0,0,0,0,1,1,,101921,0
1426,1,1,0,1,0,Vancouver Whitecaps FC,1,4,1,0,0,1,Young-Pyo Lee,12891,0
1427,0,0,0,0,0,Minnesota United FC,0,0,0,0,0,0,Matt Lampson,110118,0
1428,0,0,0,0,0,Vancouver Whitecaps FC,0,0,1,0,0,1,Deybi Flores,205404,0
1429,0,0,0,0,0,Colorado Rapids,1,1,0,3,0,0,Hunter Freeman,41565,0
1430,1,2,0,2,0,Colorado Rapids,1,0,0,1,0,1,Yannick Boli,40497,0
1431,1,0,0,0,0,Columbus Crew SC,0,1,1,1,0,0,Carlos Mendes,41566,0
1432,0,0,0,0,1,New England Revolution,0,0,1,0,0,1,Gabriel Somi,114236,0
1433,0,1,0,0,0,New York City FC,0,0,0,0,0,1,Andraz Struna,67509,0
1434,0,0,0,0,0,Atlanta United FC,0,0,0,0,0,0,Brad Guzan,41705,0
1435,6,14,3,11,1,LA Galaxy,9,16,20,33,40,28,Mike Magee,41568,0
1436,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,Tyler Benjamin Newnam,163395,0
1437,1,5,1,6,1,Minnesota United FC,6,2,6,14,13,6,Christian Ramirez,163397,0
1438,0,0,0,0,0,New York Red Bulls,0,1,1,1,0,1,Vincent Bezecourt,242216,0
1439,0,0,0,1,1,Philadelphia Union,1,3,2,3,6,0,Borek Dockal,69194,0
1440,0,0,0,0,0,Seattle Sounders FC,1,0,3,2,1,2,DeAndre Yedlin,151119,0
1441,0,0,0,0,0,New York Red Bulls,0,1,2,5,5,5,Derrick Etienne,220752,0
1442,1,3,2,3,1,New York Red Bulls,1,6,2,11,8,10,Alex Muyl,220753,0
1443,0,0,0,1,0,Colorado Rapids,1,0,0,0,1,0,Sean St Ledger,15960,0
1444,1,2,0,6,0,D.C. United,1,2,5,8,6,7,Andy Najar,82533,0
1445,1,1,0,3,1,FC Dallas,1,2,4,6,7,7,David Texeira,106080,0
1446,8,7,0,11,1,New England Revolution,2,10,10,12,16,12,Chris Tierney,51133,0
1447,0,1,1,1,0,Minnesota United FC,0,0,1,0,1,0,Rasmus Schüller,63954,0
1448,0,1,0,0,0,New York Red Bulls,0,0,1,2,4,2,Michael Murillo,204401,0
1449,9,12,3,3,0,FC Dallas,4,10,21,15,20,10,Mauro Díaz,56949,0
1450,1,1,0,1,0,Houston Dynamo,0,0,1,1,1,0,Agustin García Iniguez,20086,0
1451,2,1,0,3,0,D.C. United,2,1,5,1,1,6,Jeff Parke,41577,0
1452,0,0,0,0,0,Chicago Fire,0,0,0,0,0,0,,44665,0
1453,2,3,1,4,0,Los Angeles Football Club,6,3,5,11,5,6,Latif Blessing,245764,0
1454,0,0,0,0,0,Chicago Fire,0,1,0,2,2,1,Daniel Johnson,245013,0
1455,0,1,0,0,0,Atlanta United FC,0,0,0,1,4,2,Greg Garza,110209,0
1456,0,0,0,0,0,Vancouver Whitecaps FC,0,0,0,1,0,2,Brad Rusin,102018,0
1457,1,0,0,0,0,Montreal Impact,0,0,0,0,0,1,Víctor Cabrera,179846,0
1458,0,5,0,1,0,Chicago Fire,2,4,5,7,2,4,Matt Watson,110221,0
1459,0,0,0,0,0,Sporting Kansas City,0,0,0,0,0,0,Emmanuel Appiah,220440,0
1460,1,0,0,1,0,San Jose Earthquakes,2,1,4,3,5,5,Fatai Alashe,163482,0
1461,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,Alexander Bono,163484,0
1462,2,1,0,2,1,Chicago Fire,2,7,3,1,2,0,Pavel Pardo,11937,0
1463,0,0,0,0,0,Sporting Kansas City,0,0,0,0,0,0,Andrew Dykstra,61090,0
1464,0,0,0,0,0,New York City FC,0,0,0,0,0,0,Eirik Johansen,102052,0
1465,2,1,0,2,0,Colorado Rapids,0,0,3,4,5,6,Kamani Hill,40619,0
1466,0,1,0,0,0,Seattle Sounders FC,0,1,0,1,0,1,Djimi Traore,3759,0
1467,1,0,0,0,0,FC Dallas,0,0,0,0,0,0,Carlos Cermeño,196273,0
1468,1,1,0,3,0,Orlando City SC,0,5,3,2,3,4,Donny Toia,96201,0
1469,0,1,0,0,0,Sporting Kansas City,0,2,1,0,2,1,Milos Stojcev,57018,0
1470,0,0,0,0,0,Seattle Sounders FC,0,0,0,0,0,0,Amadou Sanyang,73407,0
1471,0,1,0,1,0,New England Revolution,2,0,3,2,1,1,Steve Neumann,163521,0
